id_cliente,id_campanha,abriu,clicou,data_interacao
481,1383,1,0,2024-06-02
173,2976,1,1,2025-06-05
2433,1746,0,0,2025-11-06
961,1273,0,0,2024-03-23
192,1713,0,0,2024-04-30
2740,903,0,0,2025-03-25
1801,52,1,0,2024-12-03
1351,2225,0,0,2024-07-04
4327,288,0,0,2024-06-08
1221,2371,1,0,2025-02-10
3096,457,1,1,2025-02-26
414,1769,1,0,2025-05-10
1805,1776,0,0,2025-06-24
473,1359,0,0,2025-11-24
971,490,1,0,2024-12-08
3845,1815,0,0,2024-04-29
1661,426,0,0,2025-03-25
3379,1816,1,0,2025-04-02
399,2251,1,0,2025-05-20
1219,613,0,0,2024-10-08
1794,76,1,0,2025-04-23
4236,1274,0,0,2024-02-15
4614,2209,1,0,2025-08-01
1776,1865,1,0,2025-06-03
3209,2204,0,0,2025-04-11
3662,1039,0,0,2024-12-16
1920,51,0,0,2025-05-06
4669,2921,1,0,2025-08-04
3999,1364,0,0,2025-07-24
131,474,0,0,2024-07-13
1771,1576,1,1,2024-05-07
720,269,0,0,2024-10-31
3655,2998,1,1,2025-04-27
4389,653,0,0,2024-08-13
2407,1662,1,0,2025-10-22
1966,1841,1,0,2024-02-21
4653,1141,0,0,2025-01-03
1775,2707,1,0,2024-07-25
1932,1922,0,0,2025-11-15
1825,484,0,0,2024-05-04
514,1494,1,0,2024-07-30
3123,2377,0,0,2025-01-05
2260,1803,0,0,2025-08-01
3541,1251,1,1,2025-02-16
4476,266,1,0,2024-01-18
2089,638,1,0,2024-02-05
596,2549,0,0,2025-11-20
3556,2191,0,0,2025-06-23
4101,1745,0,0,2025-05-29
3464,2141,1,0,2024-09-23
2526,331,1,0,2024-12-31
787,422,1,0,2025-05-26
4992,1140,1,1,2025-07-28
411,2282,0,0,2024-06-11
4251,1412,1,1,2024-01-13
96,1045,0,0,2024-03-05
3970,2916,0,0,2024-02-09
3967,724,1,1,2024-02-16
482,809,1,1,2024-02-02
3389,379,1,0,2025-05-03
3566,730,0,0,2024-09-21
2541,2502,1,0,2025-05-09
2163,2644,0,0,2025-06-06
2216,2416,0,0,2025-05-11
4146,868,1,0,2025-09-10
4691,156,1,1,2025-04-18
1904,870,1,0,2024-12-06
1188,1815,0,0,2024-04-26
3879,225,1,0,2024-03-28
1356,1732,1,1,2025-03-20
2953,1519,1,0,2025-01-29
4410,745,1,0,2025-05-03
961,495,1,0,2025-08-06
3322,2466,1,1,2025-09-12
841,864,0,0,2024-05-25
3019,1018,1,0,2025-09-13
2963,58,1,1,2025-11-12
1985,481,1,0,2024-02-08
1226,2792,0,0,2024-05-25
1206,1142,1,0,2025-05-01
1676,2331,1,0,2025-02-19
3543,1335,0,0,2024-07-06
4520,27,1,0,2025-01-19
156,51,1,1,2025-05-11
2672,2951,1,0,2025-08-29
4248,700,0,0,2025-11-11
342,1950,0,0,2024-12-04
1305,2128,1,0,2025-08-26
4273,1806,0,0,2025-07-04
1551,1851,1,0,2024-04-21
2959,2076,0,0,2024-04-06
3118,80,1,0,2024-08-01
1090,2771,1,1,2024-01-20
678,1675,0,0,2025-02-09
165,261,1,1,2025-04-06
3681,101,0,0,2024-08-30
2464,391,0,0,2025-11-20
3636,1953,0,0,2024-02-14
4464,2087,0,0,2025-01-12
1733,1998,1,0,2024-09-04
4816,2201,1,0,2025-06-02
2034,2073,1,0,2025-01-28
617,721,0,0,2024-09-22
1827,2700,0,0,2024-03-03
2705,1856,0,0,2025-02-25
1600,2643,1,0,2024-04-01
2361,1361,1,0,2025-11-13
1268,693,1,0,2025-03-08
1684,1150,0,0,2024-08-15
2203,539,0,0,2024-06-21
3168,500,1,1,2025-01-18
4580,2777,0,0,2025-08-10
364,2986,1,0,2025-02-01
1659,2479,0,0,2024-11-15
609,152,0,0,2025-08-14
4336,818,1,1,2024-12-18
579,1562,1,0,2024-05-09
121,1254,0,0,2025-02-08
4153,1529,0,0,2025-02-28
469,1006,1,1,2024-06-05
2952,1543,0,0,2024-07-12
3402,722,1,1,2024-01-10
3141,2513,1,1,2025-02-19
1378,2241,1,0,2025-01-20
14,2775,0,0,2025-06-12
4215,2126,0,0,2025-09-13
4304,281,1,0,2025-02-08
815,1157,0,0,2024-10-06
1674,2884,1,1,2025-09-24
4189,121,1,0,2025-07-11
4142,1173,1,0,2024-09-09
3998,551,0,0,2024-09-20
1424,1768,0,0,2025-04-05
4062,1707,1,0,2024-01-27
596,2930,0,0,2024-09-29
4132,225,0,0,2024-03-21
4199,1217,0,0,2025-02-17
4844,1921,1,0,2025-06-10
4200,2933,0,0,2025-05-28
961,2275,1,0,2025-03-18
539,2153,0,0,2025-09-06
2288,1896,1,1,2024-12-05
859,504,1,0,2024-01-20
3611,1267,1,1,2025-08-06
1741,438,1,0,2024-12-07
3669,70,1,0,2025-09-07
4047,1290,1,0,2024-04-29
4367,1301,0,0,2024-11-06
199,1698,1,0,2024-02-23
3122,1410,1,0,2024-08-10
733,2267,0,0,2024-09-03
80,2355,1,1,2024-01-05
153,285,1,0,2025-06-21
2654,264,1,0,2024-01-12
1279,799,1,1,2025-07-28
3677,132,1,0,2024-01-23
4588,373,0,0,2025-10-17
41,307,0,0,2024-03-16
3180,2524,1,0,2024-11-16
3302,147,0,0,2024-09-15
1171,2011,1,0,2025-04-05
2986,199,0,0,2025-07-27
4518,30,1,0,2025-10-25
2875,937,1,1,2025-04-29
918,1648,0,0,2024-10-30
1082,1334,0,0,2024-05-23
2559,2361,1,0,2024-11-20
2001,146,0,0,2025-06-10
612,2987,0,0,2025-01-12
1696,907,0,0,2025-07-28
4848,1622,1,1,2025-11-30
1228,1202,0,0,2024-04-20
2535,383,0,0,2024-05-15
2769,2323,0,0,2024-04-27
3399,1383,1,0,2024-05-27
3145,923,0,0,2024-08-22
2965,1969,1,1,2024-10-18
4818,1312,0,0,2025-04-22
96,114,0,0,2024-03-28
836,1606,1,0,2024-02-13
359,379,0,0,2025-04-30
4256,988,0,0,2025-01-04
3206,1486,1,0,2024-11-20
1845,2366,1,0,2024-12-12
2956,2093,0,0,2024-11-27
3183,1178,0,0,2024-04-09
801,2057,1,0,2025-11-28
175,576,1,1,2024-01-20
2852,431,0,0,2024-10-04
4948,29,1,1,2025-12-05
919,1994,0,0,2024-05-30
3740,1408,1,0,2024-02-25
1324,1597,0,0,2025-02-11
3877,2597,1,1,2024-04-26
772,1604,0,0,2025-02-04
1191,2760,0,0,2024-09-29
2325,804,0,0,2024-01-13
3534,1417,1,0,2025-01-07
4572,2618,1,0,2024-12-01
1165,15,1,0,2024-02-10
3983,330,0,0,2025-06-08
3142,2760,1,1,2024-09-27
2420,363,1,0,2024-04-24
943,2811,0,0,2024-06-13
2421,1381,1,0,2024-07-08
4756,1509,1,0,2025-10-16
408,595,0,0,2025-03-09
3495,2945,0,0,2025-11-29
3855,802,0,0,2025-11-22
2084,554,0,0,2025-03-19
4862,1042,1,0,2024-08-13
4999,102,1,0,2024-04-11
2650,233,0,0,2024-04-06
2164,2908,1,1,2024-05-13
1236,812,1,0,2025-07-22
4031,243,0,0,2025-01-02
1372,711,1,0,2024-10-17
658,771,1,1,2024-04-03
1528,765,1,0,2024-08-30
2451,284,1,1,2024-09-07
789,1591,1,0,2024-05-31
297,1438,0,0,2024-05-22
4543,675,1,0,2024-04-08
1673,866,0,0,2024-08-27
3327,2534,0,0,2024-10-07
216,2225,1,0,2024-07-07
2900,1778,0,0,2025-10-17
499,1568,1,1,2024-06-10
3929,1541,1,0,2024-01-10
3133,695,1,1,2024-02-06
2892,238,0,0,2024-08-02
2505,1016,0,0,2024-06-08
4755,2314,1,0,2025-04-21
4753,2372,0,0,2024-06-23
3539,491,1,0,2025-09-21
2744,439,1,0,2025-06-26
2641,2800,1,1,2025-11-22
4437,1677,1,0,2024-09-26
1001,2306,0,0,2024-03-25
290,1430,1,0,2025-11-03
350,1388,1,0,2024-12-19
1797,62,0,0,2025-10-02
1844,218,1,0,2025-05-06
153,429,0,0,2024-04-24
3890,1901,0,0,2024-11-05
1166,2852,0,0,2024-07-02
4766,2649,1,1,2024-03-05
4011,416,0,0,2025-05-17
4931,1450,0,0,2025-05-09
2512,1427,0,0,2024-03-27
201,1788,0,0,2024-04-13
2535,1013,1,0,2025-08-28
1698,2263,0,0,2024-04-25
954,2834,0,0,2025-01-21
3053,1693,1,0,2025-09-12
3784,2560,1,0,2024-08-15
1857,673,0,0,2024-10-28
1372,1084,0,0,2025-06-19
352,781,0,0,2025-06-01
646,2339,0,0,2024-10-09
2675,1676,1,0,2025-02-22
2176,258,0,0,2025-06-29
1567,87,0,0,2024-11-15
4247,2671,0,0,2024-01-20
4730,2077,1,0,2024-03-05
704,2626,0,0,2025-02-22
274,1451,0,0,2025-05-27
711,2389,1,0,2025-04-26
2196,763,0,0,2024-11-05
1969,1809,1,0,2025-09-19
2043,2188,1,1,2024-01-10
4306,1077,1,1,2024-07-19
3945,2932,1,0,2024-08-13
1171,1696,1,1,2025-09-06
3779,1564,0,0,2024-12-26
207,1824,1,0,2024-01-08
1876,1409,1,1,2024-02-24
2859,1711,0,0,2025-05-25
1590,264,0,0,2024-01-16
4194,2187,1,1,2025-10-16
1896,1940,0,0,2024-02-08
114,2235,0,0,2025-01-17
4952,1100,1,1,2025-03-19
2443,2241,0,0,2025-01-17
4155,427,1,0,2024-10-13
4253,2169,0,0,2025-10-23
2168,281,1,0,2025-02-11
1064,1153,1,0,2025-05-14
4553,2159,0,0,2025-12-04
538,1915,1,0,2024-10-07
4466,1874,1,0,2025-06-02
641,1073,1,0,2025-11-17
700,779,1,1,2025-05-10
4829,826,1,0,2024-08-19
2781,28,0,0,2024-02-17
4298,942,1,1,2024-09-26
3292,1173,1,1,2024-09-08
3910,810,1,0,2025-02-15
785,834,0,0,2025-12-02
1078,2862,1,0,2024-04-07
846,2287,1,0,2025-02-06
4749,760,1,0,2025-04-29
280,717,1,0,2025-08-23
3344,211,0,0,2024-02-24
4126,1274,1,0,2024-02-16
3728,1654,1,0,2025-06-26
4898,59,1,0,2025-05-08
2056,2174,1,1,2024-03-14
2034,2408,1,0,2024-09-17
1423,2176,1,1,2025-07-05
1814,2465,0,0,2025-09-15
4648,915,0,0,2024-08-21
4557,636,0,0,2025-01-13
3671,2648,0,0,2025-07-20
2244,1744,0,0,2025-07-26
4863,1298,1,0,2025-05-26
4232,2987,1,0,2025-01-13
351,1797,1,1,2025-02-01
3395,407,0,0,2024-11-05
2791,1769,0,0,2025-05-20
1305,947,0,0,2024-10-17
4083,2264,1,0,2024-09-03
3160,2013,1,1,2025-03-06
1233,2300,0,0,2024-12-12
2092,1208,1,0,2025-09-18
305,2302,1,0,2024-08-13
4494,1829,1,0,2025-03-09
1754,1838,1,0,2025-09-06
576,1965,0,0,2024-01-03
3704,1881,0,0,2025-10-06
3408,772,0,0,2025-10-15
2719,2624,1,1,2024-04-22
4662,2385,1,0,2025-09-03
2391,305,0,0,2025-08-05
4496,1029,0,0,2025-10-30
3316,2902,1,1,2025-10-19
3412,351,0,0,2024-07-10
2232,1449,1,0,2025-01-31
4063,2149,1,1,2025-11-13
2266,1390,1,0,2025-08-07
4203,2859,1,1,2025-09-06
4634,681,1,0,2024-09-27
308,1156,1,1,2024-12-08
1495,1440,0,0,2024-03-20
4068,2624,1,1,2024-04-21
4236,709,0,0,2025-10-10
4550,2239,0,0,2025-11-01
889,2963,1,1,2024-02-02
1707,663,0,0,2025-02-20
1826,2081,0,0,2025-08-11
2491,877,1,1,2024-11-01
3581,2503,0,0,2025-09-09
79,2100,0,0,2025-03-10
2614,493,1,0,2024-06-13
4863,1895,0,0,2024-04-20
4064,2972,0,0,2025-04-28
1693,2779,1,1,2025-05-19
265,682,0,0,2024-08-30
4818,1192,1,0,2024-09-20
3306,1530,1,0,2024-12-01
2469,2136,1,0,2025-09-05
584,45,0,0,2024-05-09
4059,2743,0,0,2025-09-12
2793,1616,1,0,2025-06-13
3923,861,1,0,2025-03-20
949,209,0,0,2024-02-06
235,1768,0,0,2025-03-30
3343,2761,0,0,2024-09-21
2809,794,0,0,2025-05-04
3101,1663,1,0,2025-05-24
2392,2842,1,0,2024-04-08
749,2091,1,1,2024-02-24
3700,1345,1,0,2025-09-03
2154,1611,0,0,2024-12-15
4560,781,1,0,2025-05-28
176,1527,1,0,2025-05-04
1290,2580,1,0,2025-01-21
4821,1640,1,1,2025-09-25
945,2105,1,0,2024-06-01
297,1182,1,0,2024-05-29
3433,914,0,0,2024-01-09
3645,1066,1,1,2025-11-08
991,2310,0,0,2024-07-26
464,675,1,0,2024-04-08
1707,91,0,0,2024-10-30
2411,883,0,0,2025-03-10
1338,348,0,0,2024-06-03
2651,1354,0,0,2025-03-04
4888,126,0,0,2025-10-14
1520,1404,1,0,2025-02-17
3975,538,0,0,2024-08-22
3126,2625,1,0,2025-06-10
4317,812,1,1,2025-07-31
3034,448,0,0,2025-09-13
2334,406,1,0,2025-06-06
3111,1994,0,0,2024-06-08
1653,527,0,0,2024-11-14
2223,2464,1,1,2024-11-27
4828,1728,1,0,2024-09-20
4773,485,0,0,2025-03-30
4955,1253,1,0,2024-05-29
4409,2888,0,0,2025-03-16
2443,834,1,0,2025-11-27
3089,2409,1,0,2024-12-11
1930,2766,1,0,2025-08-06
4268,1747,0,0,2024-06-06
4777,1601,0,0,2025-05-22
4255,1962,1,1,2024-01-28
2434,501,1,1,2025-06-10
313,2969,0,0,2024-10-02
4997,217,0,0,2025-08-24
2134,1911,1,0,2024-01-15
1129,1484,1,0,2025-04-02
3936,2297,1,1,2025-06-22
2069,1885,0,0,2025-08-10
4503,1947,1,1,2025-09-20
741,2514,1,1,2024-03-07
3128,30,1,0,2025-10-30
254,936,1,0,2024-01-28
4992,2824,1,0,2025-07-21
3049,2192,1,0,2024-04-23
2935,121,1,0,2025-07-13
1766,2461,0,0,2025-08-17
3226,1851,0,0,2024-04-26
2495,2771,0,0,2024-01-20
754,1963,0,0,2025-04-04
4250,1652,1,0,2024-04-12
4322,1685,1,0,2025-11-04
4602,1607,1,0,2024-08-31
85,811,1,0,2024-09-03
2483,2806,0,0,2025-06-17
3452,1242,1,1,2024-04-19
3001,1134,1,0,2025-03-04
1844,1615,1,0,2025-02-10
2103,2307,0,0,2024-07-26
846,541,1,0,2024-03-05
397,2216,0,0,2024-10-10
1447,2176,0,0,2025-06-30
4159,670,1,0,2024-09-05
4827,668,0,0,2025-07-08
2017,1579,1,1,2025-03-10
3272,2149,1,0,2025-11-04
315,327,0,0,2025-07-04
1542,367,0,0,2024-05-04
1090,1231,1,1,2024-12-13
2567,2611,1,0,2024-08-20
1192,1894,1,0,2025-07-30
1430,1968,1,0,2025-08-08
1617,990,1,0,2024-09-25
2546,634,1,0,2024-05-18
2626,1834,1,0,2024-08-30
1436,2357,0,0,2025-09-01
435,2996,1,1,2025-05-15
638,2190,1,0,2024-08-19
2013,2738,1,0,2025-02-20
1737,1048,0,0,2024-10-20
3027,2872,0,0,2024-10-19
2306,1760,0,0,2025-02-23
505,903,0,0,2025-03-26
2298,1685,1,1,2025-11-05
2480,2765,1,0,2025-09-19
1417,2890,0,0,2025-01-07
939,1230,0,0,2025-05-25
1737,1392,0,0,2024-08-16
2148,738,1,0,2024-07-13
1028,2183,0,0,2024-11-14
20,2034,0,0,2024-10-18
694,1017,0,0,2024-09-03
2325,2915,1,0,2025-05-14
2006,1054,0,0,2025-08-27
2239,2534,1,0,2024-10-11
152,1534,0,0,2025-07-20
1136,2744,1,0,2025-07-07
2583,1104,1,0,2025-09-09
488,1645,0,0,2025-02-03
3529,446,1,0,2025-01-06
4849,1861,1,0,2025-06-08
1953,5,1,0,2024-10-22
3102,1268,1,0,2024-02-08
2224,524,1,0,2024-11-20
139,251,0,0,2025-01-25
1727,441,0,0,2024-02-16
3869,2295,1,1,2024-08-12
1548,2384,1,1,2025-03-06
1714,763,0,0,2024-11-01
3182,583,1,0,2024-02-26
3013,2896,1,0,2025-04-12
1210,2069,1,0,2025-10-05
2828,1813,1,1,2025-11-25
4869,996,0,0,2025-04-12
1701,294,1,0,2024-02-25
4420,2067,1,0,2025-01-16
3604,2174,0,0,2024-03-22
124,2781,0,0,2024-09-22
3951,738,0,0,2024-07-15
1985,2474,1,1,2025-04-27
584,2298,0,0,2025-11-18
2961,2586,0,0,2024-12-21
4282,1198,1,0,2024-02-18
3694,1198,1,0,2024-02-28
2617,2781,0,0,2024-09-27
3832,15,0,0,2024-02-04
3666,408,0,0,2024-01-26
4159,1832,1,0,2025-02-05
438,2375,1,1,2024-04-22
284,1990,1,0,2024-01-04
374,1033,1,0,2024-10-26
3791,1178,1,1,2024-04-15
2128,2184,1,0,2025-01-28
1375,170,1,0,2025-04-13
2203,54,0,0,2025-07-04
830,2352,1,0,2024-07-25
4,495,1,1,2025-08-02
3257,2001,0,0,2025-04-13
590,1618,0,0,2025-01-02
2070,514,0,0,2024-12-12
3214,1701,0,0,2024-05-29
3961,272,0,0,2024-04-09
4696,901,1,0,2024-09-13
3004,554,0,0,2025-03-17
4455,1016,1,0,2024-06-02
94,2669,1,0,2024-04-02
4300,907,1,0,2025-08-06
383,244,0,0,2025-02-02
2419,285,0,0,2025-06-25
3093,2914,0,0,2024-05-26
309,2253,1,0,2025-08-10
4557,2718,1,0,2025-07-26
1739,536,0,0,2024-09-18
3130,1033,0,0,2024-11-02
948,157,1,0,2025-08-31
3524,1861,0,0,2025-06-06
4026,1857,1,0,2024-07-25
594,1048,1,1,2024-10-14
3762,660,0,0,2025-04-11
4127,2707,1,0,2024-07-27
381,2976,1,1,2025-05-27
2825,1601,1,0,2025-06-01
3511,1356,1,0,2025-11-26
3686,2428,1,1,2025-01-08
3265,2575,1,0,2024-08-13
4826,2982,0,0,2025-10-29
4942,341,0,0,2024-06-05
4777,2532,0,0,2025-07-10
1782,1979,1,0,2024-12-10
2577,665,1,1,2025-11-23
2368,1294,0,0,2024-10-26
2168,869,1,0,2025-07-04
1427,107,0,0,2025-01-14
18,97,1,0,2024-12-22
2864,1383,1,0,2024-06-02
3557,1191,0,0,2025-05-07
3477,864,1,0,2024-05-21
3860,578,0,0,2024-02-20
1658,216,1,0,2025-08-15
1343,368,1,0,2024-04-17
1845,2807,1,1,2024-09-19
2116,2267,0,0,2024-09-12
107,2193,0,0,2025-03-10
3517,2846,1,1,2024-08-19
4114,85,1,0,2024-10-22
493,1630,0,0,2025-11-14
3805,1982,1,1,2024-11-11
877,2877,1,1,2025-07-16
4349,389,0,0,2025-01-20
3719,1703,0,0,2024-09-07
3011,528,1,1,2024-03-14
3965,828,0,0,2025-07-11
939,298,1,0,2025-09-08
4376,1682,1,0,2025-01-03
2517,414,1,0,2024-01-09
4972,1274,1,0,2024-02-11
3823,1196,0,0,2024-10-16
1413,1301,1,0,2024-11-12
4776,2334,0,0,2025-09-11
3952,906,0,0,2025-02-27
3064,363,1,0,2024-04-17
1840,2971,1,0,2025-04-11
3936,124,1,0,2025-08-13
2892,2919,0,0,2024-04-26
3604,2647,0,0,2024-11-12
800,2544,0,0,2025-01-07
1823,577,1,0,2025-02-14
4025,619,1,0,2025-03-05
750,1481,0,0,2024-02-04
4986,2889,1,0,2024-10-21
1886,2069,0,0,2025-09-30
3224,515,0,0,2024-08-29
4749,2800,0,0,2025-11-20
3559,759,1,0,2024-11-26
2629,2948,0,0,2025-09-11
3258,220,0,0,2025-08-02
219,2359,1,0,2025-04-10
4277,883,1,1,2025-03-18
1678,1669,1,0,2025-10-16
4279,2043,1,0,2025-06-26
2330,1996,1,0,2024-08-08
771,2883,1,0,2024-08-31
4398,2011,0,0,2025-04-04
169,2529,1,0,2025-02-15
4938,2623,1,0,2025-06-18
2473,2141,1,0,2024-09-29
1412,2391,0,0,2024-05-28
3446,2753,1,0,2024-08-18
4559,1279,1,0,2025-03-05
3094,573,1,0,2024-07-06
837,767,1,1,2025-10-09
4591,1905,1,0,2024-07-12
58,1050,0,0,2025-03-15
3624,1034,1,0,2024-07-22
2795,2929,1,0,2025-07-28
3285,2503,1,0,2025-09-02
3377,2428,1,0,2025-01-06
3780,428,1,0,2024-05-26
4534,1217,1,0,2025-02-17
2680,30,0,0,2025-10-27
3602,1065,0,0,2025-11-01
357,1986,1,0,2024-07-26
4241,1222,1,0,2024-08-15
975,733,1,1,2025-04-27
1925,805,1,1,2024-09-10
1045,1050,1,1,2025-03-14
4398,487,1,1,2024-02-06
2987,1018,1,0,2025-09-11
2552,1669,1,1,2025-10-17
4741,2687,1,0,2025-11-04
3789,911,1,0,2024-08-18
1388,2364,1,0,2024-02-20
4259,1026,1,0,2024-05-12
812,552,1,1,2025-07-13
4013,2857,1,0,2025-06-01
4112,1385,1,0,2024-03-22
4839,394,0,0,2025-09-12
2224,1997,1,0,2025-06-04
4311,9,0,0,2024-07-30
4407,2438,0,0,2024-03-11
4639,2602,1,0,2025-11-05
4957,2531,0,0,2024-04-06
4554,1211,1,0,2025-08-23
3806,1724,1,1,2024-12-24
2614,2274,1,1,2024-06-17
1382,975,1,0,2024-09-10
1462,1696,1,1,2025-09-02
2991,2375,1,0,2024-04-21
4307,2260,1,1,2025-08-14
1,2,1,1,2025-05-19
1260,2238,0,0,2024-11-20
3925,2579,1,0,2025-09-14
1267,210,0,0,2025-03-20
83,1861,1,0,2025-06-11
513,1738,0,0,2025-03-24
1363,840,0,0,2025-03-16
3829,1551,0,0,2024-08-23
1371,463,1,1,2025-04-12
4739,2300,1,1,2024-12-22
1040,1861,0,0,2025-06-12
1366,2845,0,0,2025-07-21
4577,1675,1,0,2025-02-07
2510,2392,1,0,2025-08-29
4583,2387,0,0,2025-07-25
4429,1997,0,0,2025-06-08
2653,1439,0,0,2024-05-06
4993,577,0,0,2025-02-10
1965,1473,1,0,2024-09-25
3732,609,0,0,2025-04-06
1811,1076,1,1,2025-09-28
4989,400,0,0,2025-02-21
4915,110,1,0,2024-03-22
4000,1498,1,0,2024-08-01
4809,1677,1,0,2024-09-27
468,2771,0,0,2024-01-26
2439,265,1,0,2024-08-02
1285,2671,1,0,2024-01-26
786,1126,1,1,2025-09-05
663,291,1,0,2024-02-01
3877,2566,1,1,2024-04-08
2465,2196,0,0,2025-10-14
4808,1055,1,1,2025-07-27
3448,754,1,0,2025-02-18
2840,2213,0,0,2024-06-12
1519,88,0,0,2024-12-09
185,1457,1,1,2024-08-22
4078,1169,0,0,2024-09-16
2637,1829,1,1,2025-03-16
1056,1353,1,0,2025-11-07
3455,2049,1,0,2024-03-13
3477,2457,0,0,2024-12-24
852,1391,0,0,2024-06-25
912,524,0,0,2024-11-22
1249,1120,0,0,2025-06-13
2339,1981,0,0,2025-03-14
1110,1413,1,0,2025-08-24
3674,570,1,1,2024-04-24
415,2546,0,0,2025-10-15
3970,653,0,0,2024-08-19
3926,1985,1,0,2025-02-20
4354,871,1,1,2024-06-28
4942,122,0,0,2024-09-09
466,152,0,0,2025-08-10
2047,1094,0,0,2025-09-28
660,2069,1,1,2025-10-01
374,2777,1,1,2025-08-09
4618,1953,0,0,2024-02-15
2042,880,0,0,2024-02-03
4549,2673,0,0,2024-02-24
3934,1549,1,0,2024-01-13
2843,569,1,0,2024-06-30
3148,2215,1,0,2024-12-19
3150,1096,0,0,2025-01-08
3908,2151,1,0,2025-02-25
3875,457,1,1,2025-02-27
2814,1444,1,0,2024-02-16
2043,978,1,0,2025-03-08
1117,2397,1,0,2025-07-14
2345,1179,1,1,2025-10-09
2551,1524,1,0,2024-04-21
1737,803,1,0,2025-02-16
868,269,1,0,2024-11-04
989,811,1,0,2024-09-06
2853,1335,1,1,2024-07-13
4297,423,0,0,2024-09-25
1244,1183,1,0,2024-09-14
3785,2945,1,0,2025-11-26
3092,1809,0,0,2025-09-19
2413,794,1,0,2025-05-05
21,2430,1,0,2024-11-10
814,1058,1,0,2025-07-21
3853,1036,0,0,2025-01-18
2505,1966,1,0,2025-06-09
4771,870,0,0,2024-12-10
668,1602,0,0,2024-02-29
4313,2726,1,0,2024-06-07
2592,2145,0,0,2025-01-13
2400,775,1,0,2025-11-08
2606,666,0,0,2025-08-25
4624,149,0,0,2025-03-16
2632,794,0,0,2025-04-29
3440,82,1,0,2025-06-16
2451,255,1,0,2024-04-30
2474,1377,0,0,2024-08-21
3620,1735,0,0,2025-03-15
4631,386,0,0,2024-08-26
4226,371,1,0,2025-01-01
3695,859,1,0,2024-04-27
2856,2382,0,0,2024-07-28
1402,967,0,0,2024-10-28
2686,2388,0,0,2025-03-30
1446,1515,0,0,2024-10-08
1484,1184,1,0,2024-07-03
833,1570,0,0,2024-07-26
2212,851,1,0,2025-10-28
4891,515,1,0,2024-08-21
4062,2871,1,1,2024-01-15
2101,2597,0,0,2024-04-20
1063,2150,0,0,2025-07-23
3116,12,0,0,2024-11-26
3178,952,0,0,2024-11-03
1703,851,1,0,2025-10-26
3075,853,1,0,2024-08-13
605,2910,1,1,2025-12-08
4058,155,0,0,2025-06-09
1235,388,1,0,2024-07-06
2204,2778,0,0,2025-04-14
2876,391,1,0,2025-11-26
3124,2079,1,1,2025-09-23
2556,2196,1,0,2025-10-20
1161,2960,0,0,2025-05-22
2354,2684,1,0,2025-02-23
292,1309,0,0,2024-07-03
1943,187,0,0,2024-10-18
950,925,0,0,2024-07-07
2182,1498,0,0,2024-08-08
1108,1939,1,0,2025-06-26
2196,211,1,1,2024-02-26
3432,2304,0,0,2024-10-23
1848,897,1,0,2025-10-10
1965,2086,1,0,2024-09-20
1261,2280,1,1,2025-11-29
3595,1217,1,0,2025-02-25
347,180,0,0,2025-07-25
4001,2915,0,0,2025-05-16
4298,14,1,0,2024-01-13
3327,2580,1,0,2025-01-19
83,1246,1,0,2024-06-24
215,421,1,0,2024-09-01
3379,2783,0,0,2025-02-09
2648,2113,0,0,2025-05-28
319,2645,1,0,2024-04-20
4840,2036,0,0,2025-06-08
1342,828,1,1,2025-07-08
1968,75,1,1,2024-11-04
4704,431,0,0,2024-10-02
4618,1923,0,0,2024-11-22
2018,1564,0,0,2024-12-29
4848,322,0,0,2025-01-28
2468,2944,1,1,2024-01-27
4486,1630,1,0,2025-11-07
1293,2269,1,0,2024-03-01
2209,9,0,0,2024-08-01
2356,1352,1,1,2024-05-18
1280,700,1,1,2025-11-10
1078,2878,1,1,2025-06-12
1061,1834,1,0,2024-09-01
1320,1085,0,0,2024-10-01
503,2625,0,0,2025-06-10
4647,393,0,0,2024-05-07
2750,944,0,0,2025-11-01
2644,1560,1,0,2024-12-29
1506,2411,1,0,2025-10-16
2252,1671,0,0,2024-05-28
2342,230,0,0,2025-04-18
4884,1861,1,0,2025-06-06
3080,284,0,0,2024-09-07
4521,776,1,0,2024-01-16
441,1607,1,0,2024-09-03
449,528,1,1,2024-03-09
2740,1733,1,0,2024-05-07
565,2007,0,0,2025-09-14
3518,767,0,0,2025-10-03
2632,2451,0,0,2024-08-31
3856,2899,1,0,2024-08-19
1494,2832,1,0,2024-04-13
525,1145,1,0,2024-08-06
1525,658,0,0,2025-10-17
1613,2139,0,0,2024-03-23
1613,2049,0,0,2024-03-14
1447,2957,1,0,2025-06-07
3153,593,1,1,2025-01-06
2387,174,0,0,2025-08-16
786,1139,1,1,2024-03-20
1315,760,0,0,2025-04-28
2062,1515,1,0,2024-10-16
4648,904,0,0,2024-05-30
2855,142,1,0,2024-11-11
1550,806,0,0,2024-11-22
2281,463,1,1,2025-04-16
4529,2980,0,0,2024-09-23
1698,2932,1,0,2024-08-14
2992,2557,1,0,2024-02-03
178,1395,1,1,2024-06-01
2196,1394,1,0,2024-08-20
485,2084,0,0,2025-04-30
2830,1954,1,1,2024-10-17
1566,58,1,1,2025-11-11
574,2284,1,0,2024-09-07
2442,1614,0,0,2025-03-07
3821,2946,0,0,2024-08-05
1378,2539,1,0,2025-08-28
3120,1488,1,0,2024-01-19
