id_venda,id_cliente,id_campanha,valor,data_venda
3633,4632,1605,80.49,2024-01-27
3634,3943,288,308.35,2024-06-16
3635,4440,2240,155.40,2024-06-25
3636,817,166,135.01,2024-01-17
3637,115,2719,25.47,2024-10-03
3638,757,1951,140.17,2025-02-20
3639,4306,1077,129.84,2024-08-01
3640,140,2022,263.35,2025-06-20
3641,2146,227,72.89,2024-12-05
3642,4707,274,74.78,2025-02-15
3643,3125,459,56.36,2024-12-29
3644,4714,457,50.63,2025-03-13
3645,2649,944,65.07,2025-10-31
3646,4751,408,28.83,2024-01-20
3647,4153,2121,104.35,2024-06-09
3648,4306,1077,87.63,2024-07-22
3649,3195,1733,242.04,2024-05-17
3650,3587,343,48.79,2024-06-21
3651,1838,1707,15.48,2024-02-08
3652,2395,1424,82.59,2025-04-10
3653,3362,2675,149.97,2024-04-07
3654,61,2629,66.23,2025-05-25
3655,2244,114,35.86,2024-03-27
3656,4659,1764,75.06,2024-05-30
3657,1213,1121,109.23,2025-07-27
3658,3604,193,36.89,2024-02-27
3659,2517,414,34.80,2024-01-20
3660,849,2892,141.68,2025-08-16
3661,2914,606,236.42,2024-10-01
3662,3921,2624,96.78,2024-04-25
3663,3170,2347,113.10,2024-06-13
3664,486,2948,29.57,2025-09-13
3665,4999,2518,107.48,2025-12-10
3666,2154,455,47.17,2024-12-07
3667,4740,2430,124.27,2024-11-20
3668,4661,211,90.97,2024-03-07
3669,3532,1209,37.50,2024-07-15
3670,1920,244,81.13,2025-02-08
3671,2657,879,135.78,2025-01-05
3672,3486,1204,96.40,2024-08-17
3673,4822,2586,23.17,2024-12-18
3674,4678,830,69.70,2024-09-12
3675,1905,1805,81.17,2024-05-04
3676,3225,1824,55.82,2024-01-24
3677,2529,1063,27.61,2025-10-24
3678,2534,1774,84.51,2024-12-08
3679,4382,198,18.94,2024-08-19
3680,1152,565,427.58,2024-10-18
3681,4081,770,37.50,2025-02-28
3682,3296,1991,62.89,2025-01-26
3683,4849,619,72.34,2025-03-16
3684,4635,2636,192.93,2024-07-19
3685,152,1855,48.26,2025-03-29
3686,134,871,16.73,2024-07-09
3687,2455,950,74.56,2024-12-09
3688,2096,27,79.18,2025-02-03
3689,4160,2916,92.26,2024-02-16
3690,656,587,202.99,2024-08-26
3691,4614,1512,151.12,2025-02-28
3692,3403,2176,177.90,2025-07-07
3693,786,1126,117.82,2025-09-12
3694,2875,937,138.03,2025-05-11
3695,1718,2723,280.04,2025-09-21
3696,2532,2984,91.15,2025-07-23
3697,4038,1248,94.74,2025-08-05
3698,2788,1675,83.34,2025-02-19
3699,2950,668,68.22,2025-07-13
3700,1338,569,86.75,2024-07-06
3701,4856,2468,58.35,2024-11-13
3702,1508,525,171.57,2024-03-09
3703,3406,1987,286.45,2024-02-01
3704,3785,2736,115.32,2025-07-15
3705,113,1150,98.20,2024-08-17
3706,3349,2483,98.50,2025-09-01
3707,1484,949,187.84,2025-09-05
3708,4363,2905,233.69,2024-06-12
3709,2547,743,56.90,2025-08-31
3710,2385,608,93.87,2024-12-25
3711,4596,2945,22.13,2025-11-29
3712,2281,463,165.50,2025-04-22
3713,4164,277,147.85,2025-08-28
3714,67,683,70.10,2025-11-09
3715,957,490,58.69,2024-12-07
3716,2882,2551,44.20,2024-01-08
3717,2826,688,85.74,2025-11-04
3718,80,2295,142.24,2024-08-15
3719,3780,2898,71.48,2024-04-05
3720,1775,614,76.88,2024-07-10
3721,893,1348,140.09,2025-07-04
3722,1297,2516,110.30,2024-11-16
3723,2225,1102,165.44,2025-11-17
3724,617,2344,64.44,2024-09-27
3725,3636,2950,54.61,2025-11-03
3726,3889,2624,66.14,2024-04-21
3727,4760,2479,47.35,2024-11-30
3728,3252,1697,91.50,2025-04-21
3729,3617,980,39.57,2024-12-01
3730,185,1457,18.08,2024-09-03
3731,4674,1395,112.72,2024-06-02
3732,4885,2098,31.24,2024-03-19
3733,4265,1638,67.49,2025-02-14
3734,3453,2759,176.30,2024-07-16
3735,4149,2605,30.26,2024-08-18
3736,2523,1952,225.39,2024-05-25
3737,377,567,61.64,2025-10-22
3738,4766,2649,101.66,2024-03-09
3739,316,1100,56.59,2025-04-07
3740,3848,1562,86.02,2024-05-18
3741,107,168,43.23,2024-08-19
3742,4039,2076,382.75,2024-04-10
3743,3754,1658,50.72,2025-01-12
3744,3128,2323,78.48,2024-04-26
3745,4689,2256,59.49,2024-07-19
3746,943,1036,89.11,2025-01-27
3747,4689,2256,126.92,2024-07-28
3748,1762,800,73.57,2025-01-02
3749,2069,869,35.47,2025-07-08
3750,1959,2321,330.80,2025-02-05
3751,430,928,136.28,2025-06-23
3752,2227,2107,138.24,2025-01-12
3753,1542,367,184.65,2024-05-06
3754,2738,1216,88.79,2024-12-25
3755,2334,558,113.88,2024-07-01
3756,1056,1353,32.86,2025-11-14
3757,622,720,101.82,2025-04-28
3758,3126,1382,177.21,2025-07-22
3759,3376,2493,140.77,2025-05-04
3760,2286,2309,28.23,2025-07-23
3761,3827,1841,98.68,2024-03-08
3762,700,779,107.10,2025-05-18
3763,3354,1676,57.90,2025-03-05
3764,1957,860,90.21,2025-02-25
3765,1430,1933,216.60,2024-11-30
3766,1319,673,172.18,2024-10-29
3767,3113,269,173.61,2024-11-06
3768,1634,538,106.39,2024-09-04
3769,710,2678,124.62,2025-02-22
3770,435,2996,80.49,2025-05-21
3771,120,2292,34.41,2025-08-21
3772,1957,860,32.06,2025-02-15
3773,4591,147,100.25,2024-09-13
3774,1564,2532,77.24,2025-07-19
3775,1795,2760,119.46,2024-09-29
3776,495,8,113.64,2025-04-25
3777,1982,1253,35.70,2024-06-12
3778,1459,2038,55.88,2025-04-22
3779,4700,1217,194.62,2025-02-27
3780,3806,1724,66.04,2024-12-31
3781,4614,1512,72.16,2025-03-10
3782,4776,2908,333.50,2024-05-29
3783,883,2069,175.86,2025-10-13
3784,2717,821,33.33,2025-06-11
3785,47,1417,50.70,2025-01-07
3786,892,1203,56.76,2025-01-25
3787,1543,2115,50.62,2024-06-29
3788,4470,2142,37.73,2024-09-19
3789,1708,828,120.95,2025-07-13
3790,2279,85,24.81,2024-11-02
3791,701,1475,143.74,2025-04-12
3792,1164,1427,26.49,2024-04-02
3793,2785,367,29.78,2024-05-07
3794,2920,2149,91.22,2025-11-18
3795,2376,1456,92.99,2025-02-19
3796,4856,2468,90.84,2024-11-19
3797,1913,1299,218.00,2024-07-28
3798,2673,5,17.36,2024-10-27
3799,2289,2953,86.48,2025-11-06
3800,2138,2462,40.75,2025-09-10
3801,4470,1205,18.80,2024-12-14
3802,3541,1251,40.52,2025-02-22
3803,1276,1767,112.20,2025-02-17
3804,3973,2131,94.32,2024-06-05
3805,4147,1144,44.04,2024-05-14
3806,1923,1662,20.69,2025-11-03
3807,2624,2197,142.53,2024-02-27
3808,888,1603,34.54,2024-09-05
3809,642,1371,34.40,2025-02-08
3810,3866,238,71.65,2024-08-10
3811,609,2291,13.24,2024-04-30
3812,1092,492,131.15,2025-05-28
3813,3778,1128,110.98,2024-08-05
3814,2918,1229,175.41,2024-11-06
3815,3926,995,85.87,2024-12-03
3816,2128,263,73.87,2024-12-08
3817,613,725,74.64,2024-10-05
3818,3517,2846,72.01,2024-08-31
3819,1352,1970,153.19,2025-10-05
3820,2744,216,107.15,2025-08-18
3821,3077,1234,162.72,2024-10-11
3822,4340,2241,80.07,2025-01-16
3823,1191,1901,97.04,2024-11-17
3824,2015,2609,85.61,2024-09-20
3825,4584,1313,124.99,2025-06-28
3826,1731,1712,83.16,2024-07-11
3827,157,1060,45.83,2025-05-12
3828,2771,2877,153.64,2025-07-18
3829,3898,1300,32.34,2024-04-02
3830,3730,599,19.08,2024-10-29
3831,211,2967,142.78,2025-06-03
3832,3249,1012,42.11,2025-08-14
3833,1158,857,86.92,2024-08-02
3834,1446,2435,163.75,2024-06-16
3835,3634,952,171.81,2024-11-07
3836,1674,2884,112.79,2025-09-29
3837,3137,2276,91.20,2024-11-25
3838,1786,2454,185.93,2024-01-14
3839,1795,2760,44.94,2024-09-24
3840,3848,854,207.87,2024-06-28
3841,4717,2418,96.73,2025-07-24
3842,930,966,117.06,2025-11-12
3843,4292,2205,201.04,2024-05-31
3844,725,1473,60.62,2024-09-29
3845,4483,3,43.10,2025-09-23
3846,1698,1322,184.34,2025-03-13
3847,2698,1599,70.84,2024-12-04
3848,4940,1518,70.69,2024-05-04
3849,4429,1997,22.60,2025-06-15
3850,4891,2170,126.80,2024-06-23
3851,1674,2884,57.94,2025-09-25
3852,3207,1863,96.74,2025-08-30
3853,4785,2768,85.69,2025-10-26
3854,4121,2345,118.39,2024-05-11
3855,3408,358,100.47,2024-05-11
3856,3800,587,189.83,2024-08-31
3857,4122,725,177.53,2024-09-29
3858,3820,2523,100.04,2024-03-07
3859,365,994,93.57,2025-04-05
3860,987,742,113.47,2025-02-07
3861,2491,877,256.21,2024-11-10
3862,1543,2115,40.10,2024-07-03
3863,4579,1130,65.09,2025-08-27
3864,496,2628,48.29,2025-05-29
3865,4770,780,408.16,2024-05-01
3866,3548,1577,89.66,2024-02-20
3867,2532,2984,122.88,2025-07-20
3868,1796,2622,74.53,2024-07-23
3869,4692,1483,90.60,2025-12-08
3870,2645,96,144.01,2025-02-04
3871,4700,1217,220.87,2025-02-28
3872,789,1262,67.52,2025-03-14
3873,2164,2908,69.91,2024-05-14
3874,2420,2911,224.18,2025-04-22
3875,2795,96,57.09,2025-01-26
3876,1905,1805,70.60,2024-04-25
3877,525,1442,100.86,2024-08-23
3878,4821,1640,83.58,2025-09-29
3879,1726,464,31.46,2024-07-09
3880,749,1984,84.19,2025-06-26
3881,1512,1413,106.67,2025-08-26
3882,1584,970,68.54,2024-11-29
3883,700,727,99.81,2025-12-05
3884,1462,1696,60.49,2025-09-02
3885,1762,800,212.56,2025-01-13
3886,4499,2079,209.78,2025-09-17
3887,2778,1776,28.53,2025-06-29
3888,4363,2905,135.85,2024-06-15
3889,4791,430,106.61,2025-06-13
3890,125,64,277.51,2025-11-29
3891,1632,768,60.78,2024-05-10
3892,4022,2961,22.79,2024-06-26
3893,2099,443,57.47,2025-12-13
3894,2527,279,130.16,2024-11-19
3895,3645,239,67.05,2024-11-28
3896,1202,1343,87.15,2024-12-05
3897,4534,1108,129.09,2025-11-01
3898,1450,434,76.79,2025-07-11
3899,1199,2874,56.97,2025-08-23
3900,3791,1178,100.91,2024-04-17
3901,714,234,84.81,2025-01-02
3902,1791,1852,111.23,2025-07-19
3903,1474,2009,51.08,2025-10-30
3904,2446,2042,62.91,2024-12-25
3905,3875,457,97.03,2025-03-07
3906,2622,2170,72.45,2024-06-24
3907,4637,979,83.70,2024-01-09
3908,4307,2260,16.53,2025-08-16
3909,1876,1409,113.80,2024-02-24
3910,3805,1982,415.66,2024-11-25
3911,1344,67,86.13,2025-05-20
3912,4384,1057,73.62,2025-03-12
3913,4354,871,160.73,2024-07-11
3914,2662,2141,186.41,2024-10-04
3915,649,1897,57.39,2025-03-18
3916,4341,1509,22.70,2025-11-01
3917,3170,2347,311.18,2024-06-12
3918,3738,2967,19.77,2025-05-30
3919,4063,2149,83.86,2025-11-16
3920,1984,1819,163.82,2025-05-15
3921,1811,1076,39.38,2025-10-09
3922,2372,525,106.42,2024-03-15
3923,4525,570,99.20,2024-05-03
3924,865,2863,127.77,2025-01-11
3925,2324,2946,41.78,2024-08-11
3926,4455,1709,159.23,2024-03-13
3927,3386,1499,262.74,2025-10-29
3928,2279,85,96.72,2024-10-30
3929,4063,2053,46.98,2024-09-30
3930,1486,1957,53.88,2025-04-08
3931,2295,1259,77.31,2025-12-06
3932,4110,2747,78.60,2024-05-08
3933,697,1110,33.70,2025-01-25
3934,1929,1282,35.91,2024-10-04
3935,2698,1599,78.38,2024-12-03
3936,2528,1624,147.27,2024-11-01
3937,2686,2113,46.32,2025-05-25
3938,2186,2490,168.18,2024-02-29
3939,412,577,37.74,2025-02-18
3940,4165,200,105.62,2025-10-07
3941,502,2750,79.55,2025-03-24
3942,775,2924,46.83,2025-05-11
3943,4238,1777,62.21,2025-10-06
3944,522,1167,171.11,2024-08-22
3945,4952,1100,168.42,2025-03-23
3946,28,2031,113.90,2025-08-22
3947,3402,722,108.19,2024-01-13
3948,1152,721,34.87,2024-09-19
3949,4803,481,124.81,2024-02-15
3950,3007,2906,192.37,2024-12-08
3951,263,1330,65.62,2025-12-09
3952,4323,1063,239.06,2025-10-21
3953,3199,2815,198.07,2025-08-30
3954,1866,2371,92.25,2025-02-07
3955,1355,1087,44.44,2024-11-20
3956,1060,1460,91.85,2025-06-06
3957,1726,879,49.71,2025-01-11
3958,852,736,210.58,2025-11-24
3959,3383,2005,86.26,2025-04-19
3960,1920,244,108.15,2025-02-13
3961,495,8,276.94,2025-04-30
3962,3073,1376,143.60,2025-09-05
3963,4856,2468,138.14,2024-11-17
3964,719,2438,65.12,2024-03-23
3965,173,2976,178.43,2025-06-07
3966,469,1006,165.60,2024-06-06
3967,4364,1174,152.72,2024-04-11
3968,3850,1079,75.82,2024-06-30
3969,3450,1225,62.82,2025-11-29
3970,929,1418,57.79,2025-08-26
3971,4757,1376,61.09,2025-08-31
3972,1969,446,95.60,2025-01-16
3973,384,2303,202.12,2025-06-24
3974,915,1497,193.12,2025-09-19
3975,336,430,142.54,2025-06-19
3976,892,1203,30.77,2025-01-25
3977,4984,2138,395.38,2025-05-27
3978,2970,1268,48.01,2024-02-21
3979,1796,2622,87.46,2024-07-20
3980,1705,198,61.12,2024-08-15
3981,943,1036,107.01,2025-01-22
3982,4323,1063,61.57,2025-10-21
3983,313,1665,89.21,2024-06-14
3984,1876,1480,113.42,2024-11-12
3985,404,1999,108.05,2024-08-09
3986,605,2860,146.10,2024-12-07
3987,4632,1527,70.71,2025-05-14
3988,2531,2459,,2024-05-22
3989,358,396,119.20,2024-02-02
3990,4766,2649,60.74,2024-03-16
3991,2622,2170,148.58,2024-07-01
3992,314,1662,42.73,2025-11-03
3993,570,1604,71.69,2025-02-04
3994,4981,2134,101.77,2024-04-01
3995,4452,380,104.18,2025-04-25
3996,4336,818,93.73,2024-12-19
3997,3869,1183,98.66,2024-09-17
3998,4776,2229,38.23,2025-09-21
3999,3636,1953,116.27,2024-02-15
4000,1771,1576,152.13,2024-05-20
4001,3739,1628,82.71,2025-03-03
4002,4434,1627,76.09,2025-01-19
4003,3765,2338,278.94,2025-07-28
4004,3610,1888,92.12,2025-02-13
4005,3371,2149,71.87,2025-11-12
4006,2196,211,84.93,2024-03-02
4007,1773,1211,187.34,2025-09-03
4008,164,2616,46.62,2024-07-28
4009,3765,2338,140.08,2025-08-02
4010,1088,1938,43.38,2024-10-02
4011,4186,323,90.89,2024-12-16
4012,3820,2523,92.60,2024-03-08
4013,4999,2518,163.04,2025-11-30
4014,56,926,196.88,2024-05-28
4015,3554,1987,55.92,2024-01-30
4016,1742,286,87.00,2025-10-25
4017,303,1086,167.65,2025-07-17
4018,1495,1612,100.29,2025-10-20
4019,2254,1816,104.22,2025-04-01
4020,1495,1612,107.91,2025-10-22
4021,118,1062,389.77,2024-05-11
4022,1182,286,32.22,2025-11-12
4023,3215,1816,131.35,2025-04-14
4024,1099,2803,57.17,2025-10-08
4025,3420,2499,54.65,2025-04-15
4026,1721,1557,103.69,2024-04-05
4027,3558,2848,93.26,2024-02-05
4028,3686,1730,93.10,2025-01-26
4029,2096,27,82.82,2025-01-25
4030,129,63,23.00,2025-07-28
4031,3822,2102,52.54,2024-01-30
4032,3845,97,62.79,2024-12-30
4033,3532,1209,566.45,2024-07-15
4034,2317,791,46.30,2025-03-11
4035,4534,2047,175.07,2024-12-06
4036,2528,1624,79.31,2024-11-08
4037,4477,1558,48.11,2024-06-04
4038,3677,647,130.42,2024-01-28
4039,4306,2032,161.91,2024-03-27
4040,4698,199,176.35,2025-08-03
4041,1633,2033,149.39,2025-06-22
4042,384,2249,91.33,2024-04-26
4043,3141,2513,71.80,2025-03-02
4044,2624,1634,53.00,2025-04-23
4045,4982,1908,37.31,2024-10-06
4046,2657,879,56.77,2025-01-03
4047,2461,2741,83.38,2025-10-23
4048,2174,1581,64.58,2024-08-25
4049,1180,1912,81.15,2025-03-17
4050,3453,2759,153.84,2024-07-28
4051,2386,396,32.21,2024-01-27
4052,2310,2853,106.59,2025-01-26
4053,2223,2338,152.48,2025-08-02
4054,2920,2149,107.99,2025-11-09
4055,3786,2937,77.25,2024-10-03
4056,1644,131,71.91,2025-06-17
4057,2550,2833,268.87,2024-05-10
4058,975,733,32.95,2025-05-03
4059,2872,64,75.73,2025-11-28
4060,8,2619,56.76,2024-06-25
4061,775,2924,139.93,2025-05-14
4062,4480,198,242.44,2024-08-23
4063,1726,879,55.03,2025-01-10
4064,4335,2340,15.51,2024-08-10
4065,2504,2326,34.78,2025-08-12
4066,4808,1018,78.62,2025-09-08
4067,1955,209,139.47,2024-02-12
4068,837,767,43.07,2025-10-13
4069,8,947,41.70,2024-10-21
4070,1261,2280,48.61,2025-11-30
4071,1263,145,69.65,2024-06-03
4072,409,601,36.02,2025-02-21
4073,4924,2668,148.67,2025-02-19
4074,4742,964,62.50,2025-07-11
4075,2060,777,108.87,2025-06-05
4076,3863,1449,57.48,2025-02-02
4077,40,1679,209.76,2024-09-29
4078,3698,423,44.88,2024-09-30
4079,3561,2376,128.70,2025-05-04
4080,2641,2800,73.02,2025-11-27
4081,3336,1105,41.40,2024-09-16
4082,3044,2308,80.81,2024-04-14
4083,2619,1255,84.85,2024-08-13
4084,2857,2416,58.59,2025-05-20
4085,2708,2859,99.92,2025-09-10
4086,1536,2916,76.32,2024-02-08
4087,1389,2206,307.51,2024-07-17
4088,2644,888,46.18,2024-10-16
4089,1811,1076,34.28,2025-10-10
4090,2438,2150,164.79,2025-08-04
4091,1036,911,40.06,2024-08-27
4092,4424,106,61.98,2025-09-04
4093,2130,545,59.55,2025-09-03
4094,622,720,191.79,2025-04-16
4095,4950,129,138.71,2025-08-29
4096,2069,869,134.79,2025-07-12
4097,1448,2894,83.72,2024-03-02
4098,2436,603,36.39,2025-05-14
4099,701,1475,110.59,2025-04-10
4100,1699,1265,43.82,2024-07-08
4101,1528,765,101.23,2024-09-09
4102,1795,2760,60.76,2024-09-24
4103,3559,1455,49.25,2025-02-10
4104,3428,2410,30.65,2024-09-09
4105,3079,376,84.43,2025-07-12
4106,2624,2197,49.47,2024-03-03
4107,4985,219,148.88,2024-04-28
4108,316,2225,142.79,2024-07-06
4109,3933,2066,41.84,2024-08-05
4110,4499,2079,53.74,2025-09-26
4111,3295,1561,85.05,2025-05-11
4112,1877,730,236.30,2024-09-25
4113,178,1750,93.22,2024-04-29
4114,749,2091,74.02,2024-02-27
4115,716,558,160.82,2024-06-28
4116,4114,2169,165.19,2025-10-24
4117,2356,2280,40.35,2025-11-26
4118,2099,443,154.32,2025-12-22
4119,298,2399,120.47,2024-02-25
4120,2900,1055,315.74,2025-08-02
4121,3554,1987,117.89,2024-02-09
4122,2507,297,448.36,2024-06-08
4123,1482,2038,141.51,2025-04-25
4124,4076,2739,71.12,2024-03-21
4125,2638,830,112.22,2024-09-17
4126,4832,728,68.68,2024-10-26
4127,656,587,56.58,2024-08-19
4128,3923,861,28.96,2025-03-27
4129,1102,2464,240.66,2024-12-15
4130,3353,748,173.04,2024-09-27
4131,4629,504,157.36,2024-01-26
4132,1128,624,32.15,2024-07-11
4133,1440,974,87.24,2025-08-14
4134,3734,352,45.22,2024-10-20
4135,1261,2280,167.65,2025-12-10
4136,1064,2536,72.60,2025-09-05
4137,710,2678,26.36,2025-02-22
4138,2407,823,66.10,2025-05-21
4139,2069,869,96.38,2025-07-11
4140,890,2325,134.47,2025-10-07
4141,3921,2624,70.59,2024-04-26
4142,2444,448,54.30,2025-10-03
4143,4556,2788,46.67,2024-08-13
4144,4722,731,230.10,2025-03-02
4145,2644,888,59.76,2024-10-15
4146,1064,2536,180.29,2025-09-13
4147,175,576,192.21,2024-01-27
4148,4848,1622,100.26,2025-12-04
4149,2272,1318,176.31,2024-08-16
4150,1072,1152,50.13,2025-01-14
4151,707,830,156.79,2024-09-16
4152,1721,1557,66.39,2024-03-31
4153,868,1739,127.54,2024-12-03
4154,1752,1046,116.06,2024-12-03
4155,4632,1527,114.53,2025-05-17
4156,1292,2056,171.06,2025-09-22
4157,741,1351,68.53,2024-09-24
4158,940,2717,120.19,2025-01-04
4159,2061,1422,39.33,2025-07-18
4160,865,2863,68.34,2025-01-23
4161,3734,352,51.88,2024-10-30
4162,2526,1574,64.06,2025-11-24
4163,4579,1130,36.78,2025-08-19
4164,1128,624,316.41,2024-07-06
4165,1139,492,123.34,2025-06-04
4166,358,396,93.69,2024-02-02
4167,1184,307,17.12,2024-03-21
4168,898,333,75.09,2025-03-13
4169,2920,2149,47.36,2025-11-09
4170,3971,1625,288.73,2024-05-11
4171,1608,363,239.70,2024-04-27
4172,4847,1346,201.21,2025-04-03
4173,1750,45,96.94,2024-05-15
4174,4026,2504,34.72,2025-04-01
4175,2952,639,23.30,2024-07-06
4176,3820,219,90.71,2024-04-13
4177,1896,1138,83.41,2024-10-10
4178,1820,2488,35.20,2024-05-19
4179,1781,1492,61.42,2025-11-29
4180,4063,2149,90.29,2025-11-20
4181,2979,1783,33.83,2025-12-02
4182,2446,645,92.00,2025-09-19
4183,4666,1609,140.72,2025-07-03
4184,1171,1696,46.56,2025-09-15
4185,974,1223,89.61,2025-01-26
4186,1419,180,13.99,2025-08-02
4187,1742,286,39.13,2025-11-05
4188,496,2628,78.11,2025-06-02
4189,1212,95,117.26,2024-06-07
4190,1714,2308,35.01,2024-04-15
4191,251,2874,118.99,2025-08-22
4192,1459,2038,37.41,2025-04-19
4193,3641,671,87.65,2025-07-11
4194,1655,1269,118.50,2024-10-16
4195,2666,2166,154.76,2024-12-12
4196,3199,2815,54.28,2025-08-27
4197,3656,265,149.80,2024-08-01
4198,2291,621,165.31,2024-10-07
4199,2981,121,31.60,2025-07-10
4200,1714,1819,34.82,2025-05-17
4201,1937,2985,42.86,2024-04-02
4202,2966,1405,53.41,2024-02-08
4203,4277,883,130.87,2025-03-26
4204,4332,2998,54.54,2025-05-09
4205,2094,374,46.29,2025-01-22
4206,1760,1274,298.32,2024-02-17
4207,4384,1057,66.39,2025-03-13
4208,3180,2157,107.09,2025-01-23
4209,1775,614,74.50,2024-07-02
4210,3295,2236,68.04,2025-02-26
4211,3475,2224,67.55,2024-04-25
4212,2385,608,138.57,2024-12-25
4213,2164,2908,114.06,2024-05-26
4214,4000,1498,36.98,2024-08-08
4215,1479,582,118.77,2024-01-30
4216,1573,2230,110.21,2025-11-22
4217,3123,653,31.46,2024-08-23
4218,3176,1263,100.61,2024-08-25
4219,2468,1346,99.92,2025-03-29
4220,1211,1502,202.96,2024-05-08
4221,885,2608,510.35,2025-02-08
4222,3470,2329,152.60,2025-12-13
4223,940,2717,87.02,2024-12-22
4224,4596,2945,58.84,2025-12-05
4225,2933,1902,97.04,2024-11-19
4226,1555,335,101.21,2025-11-17
4227,3239,2600,207.06,2024-06-08
4228,2705,1856,26.57,2025-02-25
4229,399,2481,69.11,2024-09-03
4230,3205,726,59.38,2025-04-07
4231,3361,572,99.13,2025-03-05
4232,3857,1142,88.56,2025-05-16
4233,365,994,142.91,2025-04-05
4234,3587,343,115.47,2024-06-30
4235,2043,2820,198.22,2024-09-27
4236,2020,1285,149.56,2025-03-31
4237,2438,2150,52.82,2025-08-09
4238,741,1351,49.98,2024-09-19
4239,3101,1663,28.76,2025-05-24
4240,1499,2991,42.76,2024-04-02
4241,2649,944,61.28,2025-11-01
4242,1262,1352,85.90,2024-05-19
4243,1015,2086,237.69,2024-09-17
4244,3604,193,52.21,2024-02-21
4245,1793,1576,200.32,2024-05-16
4246,3791,1178,35.03,2024-04-29
4247,383,1076,109.44,2025-10-07
4248,3181,2101,116.21,2025-10-26
4249,685,917,73.91,2025-11-17
4250,4867,1746,55.81,2025-11-06
4251,3632,416,143.90,2025-05-25
4252,4461,1015,232.29,2024-07-03
4253,3532,1209,143.34,2024-07-08
4254,4461,1015,67.83,2024-07-05
4255,3362,900,36.03,2025-05-07
4256,3533,2774,103.35,2024-02-06
4257,476,893,95.24,2025-02-17
4258,3180,2157,114.03,2025-01-22
4259,1423,2176,291.54,2025-07-18
4260,4843,772,139.41,2025-10-17
4261,3113,269,81.13,2024-11-06
4262,2084,1211,99.34,2025-08-29
4263,4323,878,219.47,2025-03-21
4264,885,2608,172.13,2025-02-18
4265,2641,2800,34.85,2025-12-01
4266,4031,321,104.21,2025-03-10
4267,2547,743,110.46,2025-08-28
4268,2416,284,98.40,2024-09-30
4269,3837,2200,62.54,2025-07-10
4270,4536,1026,48.95,2024-05-28
4271,2937,2582,70.94,2025-05-04
4272,3383,2005,55.67,2025-04-12
4273,2022,2605,101.91,2024-08-13
4274,1456,404,32.32,2024-05-05
4275,3181,2069,93.94,2025-10-14
4276,4632,1527,478.54,2025-05-10
4277,1912,1847,112.80,2024-12-19
4278,660,2069,33.04,2025-10-02
4279,491,587,80.82,2024-08-27
4280,3452,1242,94.03,2024-04-30
4281,3532,1209,124.37,2024-07-10
4282,3724,807,121.96,2024-09-26
4283,3456,1334,44.78,2024-06-01
4284,932,2261,44.19,2025-09-18
4285,1171,1696,90.88,2025-09-15
4286,4846,2504,41.07,2025-04-04
4287,1341,873,76.92,2024-03-11
4288,4742,964,12.46,2025-06-29
4289,1632,768,235.68,2024-05-13
4290,1734,2463,230.02,2024-05-03
4291,1701,1273,69.35,2024-04-01
4292,313,1665,146.39,2024-06-07
4293,297,1821,63.37,2025-11-23
4294,2649,944,30.71,2025-11-06
4295,4114,2169,135.12,2025-10-31
4296,2436,603,76.45,2025-05-03
4297,3292,1740,118.19,2025-10-03
4298,971,1124,85.71,2025-09-08
4299,2591,2400,25.91,2024-08-29
4300,1012,905,79.76,2024-08-18
4301,645,2203,105.78,2025-08-01
4302,1012,945,182.87,2024-08-28
4303,2529,260,79.41,2025-07-23
4304,2614,493,136.82,2024-06-21
4305,178,1395,129.00,2024-06-10
4306,740,2920,150.10,2025-03-19
4307,4168,507,70.96,2024-09-08
4308,1794,1955,20.39,2024-08-19
4309,3181,2101,53.95,2025-10-22
4310,2622,2170,48.12,2024-06-24
4311,4791,656,55.86,2025-06-21
4312,2217,2781,114.36,2024-10-05
4313,563,2053,71.39,2024-09-30
4314,607,1042,414.52,2024-08-18
4315,2043,2188,52.72,2024-01-15
4316,4933,1317,62.60,2025-04-06
4317,2429,328,70.02,2024-04-23
4318,1884,1181,187.06,2025-03-02
4319,3893,348,45.61,2024-06-19
4320,1937,1846,39.01,2025-02-20
4321,2796,2687,184.77,2025-11-19
4322,3239,2600,107.16,2024-06-11
4323,4712,2699,198.64,2024-09-06
4324,4081,770,32.32,2025-03-07
4325,3251,2025,52.81,2024-12-20
4326,2958,443,144.42,2025-12-12
4327,4940,1518,210.46,2024-05-01
4328,1342,828,83.74,2025-07-08
4329,2553,640,26.64,2025-06-27
4330,3943,288,188.30,2024-06-13
4331,1319,673,112.34,2024-11-02
4332,1217,1021,491.87,2025-04-15
4333,3388,1148,96.12,2025-01-22
4334,3777,2466,50.21,2025-09-20
4335,4689,2256,99.29,2024-07-14
4336,320,1719,152.88,2024-07-31
4337,101,2049,37.64,2024-03-18
4338,325,451,141.42,2024-03-09
4339,4023,2984,95.80,2025-07-12
4340,3399,1769,129.42,2025-05-17
4341,3316,2902,146.76,2025-10-23
4342,3806,1724,48.94,2025-01-02
4343,1174,1833,67.91,2024-01-30
4344,3765,2338,68.48,2025-07-28
4345,4483,3,147.45,2025-09-20
4346,2156,784,175.80,2024-02-24
4347,2928,1710,76.89,2025-12-04
4348,4848,2744,132.63,2025-07-20
4349,1968,870,95.09,2024-12-17
