id_campanha,nome_campanha,canal,data_inicio,data_fim
1992,Reativação 2025-04 #1992,Email,2025-04-15,2025-05-03
1993,Boas-vindas 2024-02 #1993,Email,2024-02-19,2024-03-06
1994,Black Friday 2024-05 #1994,Push,2024-05-30,2024-06-15
1995,Reativação 2024-08 #1995,Email,2024-08-08,2024-08-20
1996,Sazonal 2024-08 #1996,Email,2024-08-04,2024-08-19
1997,Fidelidade 2025-06 #1997,Email,2025-06-04,2025-06-14
1998,Black Friday 2024-08 #1998,Email,2024-08-26,2024-09-02
1999,Boas-vindas 2024-07 #1999,Email,2024-07-19,2024-08-04
2000,Lançamento 2024-03 #2000,Email,2024-03-31,2024-04-04
2001,Boas-vindas 2025-04 #2001,SMS,2025-04-04,2025-04-21
2002,Reativação 2024-11 #2002,SMS,2024-11-04,2024-11-21
2003,Lançamento 2025-04 #2003,Email,2025-04-17,2025-05-03
2004,Lançamento 2024-05 #2004,Email,2024-05-19,2024-06-03
2005,Fidelidade 2025-03 #2005,Email,2025-03-31,2025-04-04
2006,Fidelidade 2025-06 #2006,Push,2025-06-05,2025-06-25
2007,Lançamento 2025-09 #2007,SMS,2025-09-11,2025-09-22
2008,Reativação 2025-05 #2008,Email,2025-05-22,2025-06-03
2009,Boas-vindas 2025-10 #2009,Push,2025-10-27,2025-11-15
2010,Boas-vindas 2024-12 #2010,Email,2024-12-08,2024-12-17
2011,Sazonal 2025-04 #2011,Email,2025-04-01,2025-04-12
2012,Boas-vindas 2024-01 #2012,Email,2024-01-29,2024-02-15
2013,Fidelidade 2025-03 #2013,Email,2025-03-05,2025-03-08
2014,Boas-vindas 2024-09 #2014,Email,2024-09-28,2024-10-16
2015,Lançamento 2025-03 #2015,Email,2025-03-07,2025-03-19
2016,Lançamento 2025-09 #2016,Email,2025-09-03,2025-09-15
2017,Black Friday 2024-03 #2017,Email,2024-03-31,2024-04-18
2018,Sazonal 2024-07 #2018,SMS,2024-07-31,2024-08-04
2019,Fidelidade 2025-09 #2019,Email,2025-09-28,2025-10-02
2020,Sazonal 2025-10 #2020,Email,2025-10-20,2025-10-31
2021,Lançamento 2024-02 #2021,Email,2024-02-04,2024-02-18
2022,Boas-vindas 2025-06 #2022,Email,2025-06-02,2025-06-14
2023,Reativação 2024-09 #2023,Email,2024-09-26,2024-10-09
2024,Sazonal 2025-11 #2024,Email,2025-11-01,2025-11-11
2025,Boas-vindas 2024-12 #2025,Push,2024-12-16,2024-12-23
2026,Lançamento 2025-02 #2026,Push,2025-02-25,2025-02-28
2027,Reativação 2024-02 #2027,Email,2024-02-07,2024-02-28
2028,Black Friday 2024-03 #2028,Email,2024-03-21,2024-03-31
2029,Fidelidade 2024-11 #2029,Push,2024-11-11,2024-11-25
2030,Black Friday 2025-03 #2030,Email,2025-03-07,2025-03-26
2031,Fidelidade 2025-08 #2031,Email,2025-08-04,2025-08-17
2032,Black Friday 2024-03 #2032,Email,2024-03-23,2024-04-05
2033,Boas-vindas 2025-05 #2033,Email,2025-05-29,2025-06-15
2034,Lançamento 2024-10 #2034,Email,2024-10-10,2024-10-22
2035,Lançamento 2024-11 #2035,Email,2024-11-09,2024-11-14
2036,Sazonal 2025-06 #2036,SMS,2025-06-06,2025-06-22
2037,Lançamento 2025-06 #2037,Email,2025-06-07,2025-06-18
2038,Sazonal 2025-04 #2038,Email,2025-04-17,2025-05-02
2039,Sazonal 2025-11 #2039,SMS,2025-11-18,2025-12-03
2040,Boas-vindas 2025-07 #2040,Email,2025-07-14,2025-07-17
2041,Sazonal 2025-01 #2041,Email,2025-01-16,2025-01-31
2042,Fidelidade 2024-12 #2042,Email,2024-12-17,2024-12-20
2043,Sazonal 2025-06 #2043,Email,2025-06-23,2025-07-04
2044,Sazonal 2024-06 #2044,Email,2024-06-17,2024-06-27
2045,Sazonal 2024-01 #2045,Email,2024-01-04,2024-01-12
2046,Lançamento 2025-05 #2046,Push,2025-05-23,2025-05-26
2047,Reativação 2024-11 #2047,SMS,2024-11-19,2024-11-29
2048,Fidelidade 2025-09 #2048,Email,2025-09-30,2025-10-07
2049,Reativação 2024-03 #2049,Email,2024-03-09,2024-03-14
2050,Black Friday 2024-08 #2050,Email,2024-08-09,2024-08-24
2051,Reativação 2024-02 #2051,Email,2024-02-03,2024-02-20
2052,Boas-vindas 2024-09 #2052,Email,2024-09-06,2024-09-11
2053,Lançamento 2024-09 #2053,Email,2024-09-16,2024-10-05
2054,Boas-vindas 2024-12 #2054,Email,2024-12-13,2024-12-25
2055,Boas-vindas 2024-11 #2055,Email,2024-11-05,2024-11-18
2056,Reativação 2025-09 #2056,Email,2025-09-12,2025-09-15
2057,Boas-vindas 2025-11 #2057,Push,2025-11-19,2025-11-29
2058,Lançamento 2025-05 #2058,Email,2025-05-31,2025-06-14
2059,Fidelidade 2024-03 #2059,Push,2024-03-25,2024-04-10
2060,Reativação 2025-02 #2060,Push,2025-02-27,2025-03-17
2061,Reativação 2025-05 #2061,Email,2025-05-05,2025-05-10
2062,Reativação 2024-07 #2062,Email,2024-07-27,2024-08-05
2063,Boas-vindas 2024-01 #2063,Email,2024-01-09,2024-01-23
2064,Reativação 2024-07 #2064,Push,2024-07-19,2024-08-04
2065,Fidelidade 2024-11 #2065,SMS,2024-11-21,2024-12-05
2066,Fidelidade 2024-08 #2066,Push,2024-08-03,2024-08-23
2067,Sazonal 2025-01 #2067,Email,2025-01-08,2025-01-14
2068,Fidelidade 2025-05 #2068,Email,2025-05-15,2025-05-28
2069,Fidelidade 2025-09 #2069,Email,2025-09-29,2025-10-20
2070,Reativação 2025-06 #2070,Email,2025-06-19,2025-06-24
2071,Fidelidade 2024-06 #2071,Push,2024-06-23,2024-07-06
2072,Fidelidade 2025-01 #2072,SMS,2025-01-04,2025-01-10
2073,Lançamento 2025-01 #2073,Email,2025-01-20,2025-01-28
2074,Fidelidade 2024-08 #2074,Email,2024-08-08,2024-08-14
2075,Boas-vindas 2025-08 #2075,Email,2025-08-24,2025-09-14
2076,Fidelidade 2024-04 #2076,SMS,2024-04-03,2024-04-07
2077,Boas-vindas 2024-02 #2077,Push,2024-02-26,2024-03-02
2078,Lançamento 2024-09 #2078,Email,2024-09-21,2024-09-28
2079,Boas-vindas 2025-09 #2079,Email,2025-09-13,2025-09-21
2080,Sazonal 2024-04 #2080,Email,2024-04-15,2024-04-29
2081,Lançamento 2025-08 #2081,Email,2025-08-11,2025-08-21
2082,Fidelidade 2024-02 #2082,Email,2024-02-23,2024-02-29
2083,Black Friday 2024-06 #2083,Email,2024-06-26,2024-07-03
2084,Boas-vindas 2025-04 #2084,Email,2025-04-28,2025-05-03
2085,Sazonal 2024-10 #2085,Email,2024-10-29,2024-11-07
2086,Black Friday 2024-09 #2086,Email,2024-09-12,2024-09-26
2087,Boas-vindas 2025-01 #2087,SMS,2025-01-06,2025-01-11
2088,Boas-vindas 2024-11 #2088,Email,2024-11-24,2024-11-28
2089,Reativação 2024-11 #2089,Email,2024-11-10,2024-11-27
2090,Black Friday 2025-06 #2090,Email,2025-06-29,2025-07-05
2091,Fidelidade 2024-02 #2091,Push,2024-02-18,2024-03-05
2092,Fidelidade 2025-01 #2092,Email,2025-01-04,2025-01-17
2093,Lançamento 2024-11 #2093,Email,2024-11-23,2024-12-09
2094,Sazonal 2024-08 #2094,SMS,2024-08-31,2024-09-13
2095,Black Friday 2024-11 #2095,SMS,2024-11-06,2024-11-14
2096,Fidelidade 2025-09 #2096,Email,2025-09-03,2025-09-19
2097,Fidelidade 2025-09 #2097,Email,2025-09-20,2025-09-27
2098,Lançamento 2024-02 #2098,Email,2024-02-26,2024-03-02
2099,Sazonal 2025-09 #2099,SMS,2025-09-24,2025-09-27
2100,Black Friday 2025-03 #2100,Push,2025-03-05,2025-03-20
2101,Lançamento 2025-10 #2101,Email,2025-10-18,2025-10-23
2102,Black Friday 2024-01 #2102,SMS,2024-01-18,2024-02-06
2103,Boas-vindas 2025-10 #2103,Email,2025-10-13,2025-10-24
2104,Sazonal 2024-05 #2104,Email,2024-05-17,2024-06-06
2105,Lançamento 2024-05 #2105,SMS,2024-05-24,2024-05-31
2106,Sazonal 2024-06 #2106,Email,2024-06-04,2024-06-22
2107,Sazonal 2024-12 #2107,Email,2024-12-30,2025-01-14
2108,Fidelidade 2025-09 #2108,SMS,2025-09-25,2025-10-02
2109,Fidelidade 2024-02 #2109,Email,2024-02-01,2024-02-12
2110,Fidelidade 2025-05 #2110,SMS,2025-05-23,2025-05-28
2111,Black Friday 2024-01 #2111,Email,2024-01-04,2024-01-14
2112,Sazonal 2024-05 #2112,SMS,2024-05-22,2024-06-05
2113,Boas-vindas 2025-05 #2113,SMS,2025-05-19,2025-06-08
2114,Lançamento 2025-10 #2114,Email,2025-10-04,2025-10-13
2115,Boas-vindas 2024-06 #2115,Email,2024-06-10,2024-06-27
2116,Fidelidade 2024-09 #2116,Email,2024-09-30,2024-10-18
2117,Reativação 2024-05 #2117,SMS,2024-05-11,2024-05-31
2118,Black Friday 2025-04 #2118,Email,2025-04-19,2025-05-03
2119,Reativação 2024-03 #2119,Email,2024-03-31,2024-04-04
2120,Sazonal 2024-12 #2120,Push,2024-12-05,2024-12-08
2121,Sazonal 2024-05 #2121,Push,2024-05-30,2024-06-14
2122,Lançamento 2024-01 #2122,Email,2024-01-17,2024-02-06
2123,Boas-vindas 2024-01 #2123,SMS,2024-01-30,2024-02-07
2124,Black Friday 2024-09 #2124,Email,2024-09-25,2024-10-09
2125,Lançamento 2024-11 #2125,Email,2024-11-03,2024-11-18
2126,Reativação 2025-09 #2126,Email,2025-09-13,2025-10-04
2127,Reativação 2024-01 #2127,SMS,2024-01-24,2024-02-12
2128,Fidelidade 2025-08 #2128,Email,2025-08-21,2025-09-05
2129,Boas-vindas 2024-09 #2129,Email,2024-09-22,2024-10-07
2130,Sazonal 2024-12 #2130,SMS,2024-12-03,2024-12-19
2131,Boas-vindas 2024-05 #2131,Email,2024-05-17,2024-06-04
2132,Fidelidade 2025-06 #2132,Push,2025-06-27,2025-07-14
2133,Reativação 2025-01 #2133,Email,2025-01-25,2025-02-04
2134,Boas-vindas 2024-03 #2134,Email,2024-03-16,2024-03-20
2135,Sazonal 2025-03 #2135,Email,2025-03-02,2025-03-09
2136,Black Friday 2025-08 #2136,SMS,2025-08-28,2025-09-03
2137,Fidelidade 2024-07 #2137,Email,2024-07-17,2024-07-28
2138,Fidelidade 2025-05 #2138,Email,2025-05-08,2025-05-25
2139,Fidelidade 2024-03 #2139,Email,2024-03-22,2024-03-31
2140,Black Friday 2025-06 #2140,Email,2025-06-05,2025-06-11
2141,Fidelidade 2024-09 #2141,Email,2024-09-19,2024-10-02
2142,Fidelidade 2024-09 #2142,Email,2024-09-08,2024-09-29
2143,Reativação 2024-10 #2143,Email,2024-10-23,2024-10-29
2144,Lançamento 2024-09 #2144,SMS,2024-09-22,2024-09-26
2145,Boas-vindas 2025-01 #2145,Email,2025-01-05,2025-01-12
2146,Boas-vindas 2025-07 #2146,Email,2025-07-28,2025-08-02
2147,Lançamento 2025-02 #2147,Email,2025-02-22,2025-02-26
2148,Reativação 2025-07 #2148,Email,2025-07-31,2025-08-07
2149,Sazonal 2025-11 #2149,Email,2025-11-04,2025-11-07
2150,Reativação 2025-07 #2150,SMS,2025-07-23,2025-08-11
2151,Sazonal 2025-02 #2151,Email,2025-02-17,2025-03-05
2152,Lançamento 2024-12 #2152,Email,2024-12-05,2024-12-12
2153,Boas-vindas 2025-08 #2153,Email,2025-08-30,2025-09-19
2154,Boas-vindas 2025-11 #2154,SMS,2025-11-10,2025-11-18
2155,Boas-vindas 2025-06 #2155,Email,2025-06-22,2025-06-25
2156,Fidelidade 2024-04 #2156,Email,2024-04-23,2024-05-03
2157,Boas-vindas 2025-01 #2157,Email,2025-01-17,2025-02-05
2158,Reativação 2025-06 #2158,Email,2025-06-10,2025-06-22
2159,Lançamento 2025-11 #2159,Email,2025-11-28,2025-12-14
2160,Lançamento 2025-10 #2160,Email,2025-10-16,2025-10-31
2161,Reativação 2024-10 #2161,SMS,2024-10-12,2024-10-22
2162,Reativação 2025-05 #2162,Email,2025-05-06,2025-05-27
2163,Fidelidade 2024-11 #2163,Email,2024-11-29,2024-12-06
2164,Boas-vindas 2024-03 #2164,Email,2024-03-22,2024-03-31
2165,Lançamento 2024-03 #2165,Email,2024-03-24,2024-04-07
2166,Fidelidade 2024-12 #2166,Email,2024-12-03,2024-12-22
2167,Lançamento 2025-09 #2167,Email,2025-09-29,2025-10-16
2168,Black Friday 2024-10 #2168,Push,2024-10-10,2024-10-15
2169,Reativação 2025-10 #2169,Push,2025-10-13,2025-10-28
2170,Lançamento 2024-06 #2170,Email,2024-06-09,2024-06-15
2171,Black Friday 2025-10 #2171,SMS,2025-10-29,2025-11-16
2172,Reativação 2025-03 #2172,Email,2025-03-10,2025-03-21
2173,Lançamento 2025-09 #2173,Email,2025-09-19,2025-10-02
2174,Reativação 2024-03 #2174,SMS,2024-03-14,2024-03-30
2175,Black Friday 2024-11 #2175,Email,2024-11-14,2024-12-01
2176,Fidelidade 2025-06 #2176,Email,2025-06-26,2025-06-29
2177,Fidelidade 2024-02 #2177,Push,2024-02-21,2024-03-06
2178,Boas-vindas 2025-05 #2178,Email,2025-05-31,2025-06-06
2179,Boas-vindas 2025-02 #2179,SMS,2025-02-09,2025-02-14
2180,Fidelidade 2024-12 #2180,Email,2024-12-01,2024-12-08
2181,Reativação 2024-06 #2181,Email,2024-06-25,2024-07-14
2182,Fidelidade 2024-10 #2182,SMS,2024-10-14,2024-10-23
2183,Sazonal 2024-11 #2183,Email,2024-11-08,2024-11-26
2184,Lançamento 2025-01 #2184,Email,2025-01-25,2025-02-15
2185,Fidelidade 2025-10 #2185,SMS,2025-10-05,2025-10-21
2186,Sazonal 2025-11 #2186,Email,2025-11-01,2025-11-06
2187,Fidelidade 2025-10 #2187,Push,2025-10-10,2025-10-21
2188,Boas-vindas 2024-01 #2188,Email,2024-01-09,2024-01-21
2189,Black Friday 2025-07 #2189,Email,2025-07-20,2025-08-02
2190,Lançamento 2024-08 #2190,Email,2024-08-12,2024-08-26
2191,Lançamento 2025-06 #2191,Email,2025-06-23,2025-07-11
2192,Reativação 2024-04 #2192,Email,2024-04-16,2024-04-27
2193,Black Friday 2025-03 #2193,Email,2025-03-02,2025-03-23
2194,Lançamento 2024-06 #2194,Email,2024-06-06,2024-06-22
2195,Reativação 2025-05 #2195,Push,2025-05-11,2025-05-26
2196,Sazonal 2025-10 #2196,Email,2025-10-10,2025-10-17
2197,Sazonal 2024-02 #2197,Email,2024-02-19,2024-02-28
2198,Sazonal 2025-02 #2198,SMS,2025-02-08,2025-02-20
2199,Fidelidade 2025-10 #2199,Email,2025-10-01,2025-10-08
2200,Reativação 2025-06 #2200,Email,2025-06-27,2025-07-04
2201,Reativação 2025-05 #2201,Email,2025-05-28,2025-06-05
2202,Reativação 2024-03 #2202,Push,2024-03-28,2024-04-06
2203,Boas-vindas 2025-07 #2203,SMS,2025-07-24,2025-08-11
2204,Reativação 2025-04 #2204,SMS,2025-04-09,2025-04-29
2205,Black Friday 2024-05 #2205,Push,2024-05-22,2024-06-06
2206,Lançamento 2024-07 #2206,Email,2024-07-05,2024-07-19
2207,Lançamento 2025-02 #2207,Email,2025-02-11,2025-02-22
2208,Sazonal 2024-10 #2208,Email,2024-10-22,2024-11-08
2209,Fidelidade 2025-07 #2209,SMS,2025-07-28,2025-07-31
2210,Reativação 2025-05 #2210,Email,2025-05-07,2025-05-28
2211,Black Friday 2025-08 #2211,Email,2025-08-06,2025-08-11
2212,Lançamento 2025-04 #2212,Email,2025-04-12,2025-04-17
2213,Fidelidade 2024-06 #2213,Email,2024-06-05,2024-06-16
2214,Black Friday 2024-11 #2214,SMS,2024-11-02,2024-11-10
2215,Boas-vindas 2024-12 #2215,Email,2024-12-13,2024-12-29
2216,Fidelidade 2024-10 #2216,Email,2024-10-09,2024-10-28
2217,Boas-vindas 2025-11 #2217,Email,2025-11-20,2025-12-03
2218,Fidelidade 2025-11 #2218,Email,2025-11-09,2025-11-26
2219,Lançamento 2025-03 #2219,Email,2025-03-31,2025-04-13
2220,Black Friday 2025-08 #2220,Email,2025-08-19,2025-09-02
2221,Reativação 2024-11 #2221,Email,2024-11-29,2024-12-10
2222,Sazonal 2025-10 #2222,Email,2025-10-26,2025-11-07
2223,Lançamento 2024-08 #2223,Email,2024-08-15,2024-09-02
2224,Reativação 2024-04 #2224,SMS,2024-04-14,2024-05-05
2225,Boas-vindas 2024-06 #2225,Email,2024-06-27,2024-07-18
2226,Fidelidade 2024-09 #2226,SMS,2024-09-29,2024-10-03
2227,Lançamento 2025-05 #2227,Push,2025-05-13,2025-05-23
2228,Black Friday 2024-11 #2228,Email,2024-11-01,2024-11-15
2229,Lançamento 2025-08 #2229,Email,2025-08-30,2025-09-03
2230,Black Friday 2025-11 #2230,Email,2025-11-10,2025-11-23
2231,Reativação 2025-10 #2231,Email,2025-10-20,2025-10-30
2232,Fidelidade 2024-10 #2232,Push,2024-10-21,2024-10-31
2233,Black Friday 2025-11 #2233,SMS,2025-11-10,2025-11-21
2234,Lançamento 2025-07 #2234,Email,2025-07-03,2025-07-17
2235,Lançamento 2025-01 #2235,Push,2025-01-09,2025-01-22
2236,Reativação 2025-02 #2236,Email,2025-02-14,2025-02-27
2237,Sazonal 2024-10 #2237,Push,2024-10-03,2024-10-21
2238,Black Friday 2024-11 #2238,Email,2024-11-12,2024-11-25
2239,Reativação 2025-10 #2239,Email,2025-10-26,2025-11-08
2240,Boas-vindas 2024-06 #2240,SMS,2024-06-04,2024-06-24
2241,Reativação 2025-01 #2241,Email,2025-01-10,2025-01-13
2242,Sazonal 2025-11 #2242,Email,2025-11-21,2025-12-05
2243,Sazonal 2025-05 #2243,Email,2025-05-12,2025-05-30
2244,Fidelidade 2025-01 #2244,Email,2025-01-05,2025-01-21
2245,Black Friday 2025-02 #2245,Email,2025-02-16,2025-03-07
2246,Sazonal 2024-09 #2246,Email,2024-09-25,2024-10-04
2247,Boas-vindas 2025-02 #2247,Email,2025-02-24,2025-03-08
2248,Black Friday 2025-03 #2248,Email,2025-03-30,2025-04-16
2249,Reativação 2024-04 #2249,Email,2024-04-14,2024-05-05
2250,Sazonal 2025-03 #2250,Email,2025-03-31,2025-04-11
2251,Sazonal 2025-05 #2251,Email,2025-05-19,2025-05-29
2252,Black Friday 2024-10 #2252,Email,2024-10-24,2024-11-06
2253,Reativação 2025-08 #2253,Push,2025-08-08,2025-08-27
2254,Lançamento 2024-08 #2254,Push,2024-08-09,2024-08-23
2255,Black Friday 2025-02 #2255,Email,2025-02-16,2025-02-19
2256,Fidelidade 2024-07 #2256,SMS,2024-07-14,2024-07-20
2257,Black Friday 2024-01 #2257,Email,2024-01-20,2024-01-23
2258,Black Friday 2025-11 #2258,SMS,2025-11-05,2025-11-22
2259,Lançamento 2024-02 #2259,Email,2024-02-06,2024-02-17
2260,Black Friday 2025-08 #2260,Email,2025-08-11,2025-08-27
2261,Boas-vindas 2025-09 #2261,Push,2025-09-03,2025-09-16
2262,Sazonal 2024-11 #2262,Email,2024-11-17,2024-11-24
2263,Sazonal 2024-04 #2263,SMS,2024-04-22,2024-05-13
2264,Sazonal 2024-08 #2264,Email,2024-08-30,2024-09-20
2265,Lançamento 2025-03 #2265,Email,2025-03-10,2025-03-20
2266,Boas-vindas 2024-12 #2266,SMS,2024-12-27,2025-01-14
2267,Reativação 2024-09 #2267,SMS,2024-09-02,2024-09-16
2268,Fidelidade 2025-06 #2268,Email,2025-06-23,2025-07-11
2269,Lançamento 2024-02 #2269,Email,2024-02-29,2024-03-20
2270,Boas-vindas 2025-07 #2270,Email,2025-07-05,2025-07-10
2271,Boas-vindas 2024-08 #2271,SMS,2024-08-06,2024-08-12
2272,Fidelidade 2024-07 #2272,Email,2024-07-17,2024-07-28
2273,Black Friday 2024-07 #2273,Email,2024-07-13,2024-07-25
2274,Lançamento 2024-06 #2274,Email,2024-06-17,2024-06-27
2275,Lançamento 2025-03 #2275,SMS,2025-03-18,2025-03-28
2276,Lançamento 2024-11 #2276,Email,2024-11-17,2024-12-08
2277,Lançamento 2025-02 #2277,SMS,2025-02-27,2025-03-04
2278,Fidelidade 2024-10 #2278,Push,2024-10-01,2024-10-10
2279,Black Friday 2025-11 #2279,Email,2025-11-14,2025-12-01
2280,Sazonal 2025-11 #2280,Email,2025-11-20,2025-12-04
2281,Lançamento 2025-10 #2281,SMS,2025-10-05,2025-10-25
2282,Lançamento 2024-06 #2282,SMS,2024-06-06,2024-06-25
2283,Reativação 2024-06 #2283,Email,2024-06-27,2024-07-13
2284,Sazonal 2024-08 #2284,Email,2024-08-30,2024-09-20
2285,Sazonal 2024-09 #2285,SMS,2024-09-27,2024-10-02
2286,Fidelidade 2024-05 #2286,SMS,2024-05-24,2024-06-12
2287,Lançamento 2025-02 #2287,Push,2025-02-03,2025-02-09
2288,Boas-vindas 2024-03 #2288,Email,2024-03-31,2024-04-09
2289,Black Friday 2024-06 #2289,Email,2024-06-19,2024-06-27
2290,Boas-vindas 2024-11 #2290,SMS,2024-11-26,2024-12-01
2291,Fidelidade 2024-04 #2291,Email,2024-04-20,2024-05-10
2292,Boas-vindas 2025-08 #2292,SMS,2025-08-04,2025-08-16
2293,Reativação 2025-02 #2293,Email,2025-02-07,2025-02-18
2294,Sazonal 2025-10 #2294,Email,2025-10-06,2025-10-20
2295,Boas-vindas 2024-08 #2295,Email,2024-08-07,2024-08-20
2296,Reativação 2024-10 #2296,Push,2024-10-13,2024-10-19
2297,Black Friday 2025-06 #2297,SMS,2025-06-17,2025-07-07
2298,Sazonal 2025-11 #2298,Email,2025-11-12,2025-11-21
2299,Lançamento 2025-01 #2299,Email,2025-01-26,2025-01-29
2300,Boas-vindas 2024-12 #2300,Email,2024-12-12,2025-01-01
2301,Sazonal 2025-10 #2301,Email,2025-10-25,2025-11-15
2302,Lançamento 2024-08 #2302,SMS,2024-08-09,2024-08-25
2303,Reativação 2025-06 #2303,SMS,2025-06-09,2025-06-29
2304,Lançamento 2024-10 #2304,Push,2024-10-13,2024-10-24
2305,Sazonal 2025-01 #2305,Email,2025-01-26,2025-01-29
2306,Reativação 2024-03 #2306,Email,2024-03-17,2024-03-27
2307,Boas-vindas 2024-07 #2307,Email,2024-07-22,2024-07-26
2308,Black Friday 2024-04 #2308,Email,2024-04-09,2024-04-17
2309,Boas-vindas 2025-07 #2309,Push,2025-07-08,2025-07-11
2310,Black Friday 2024-07 #2310,Email,2024-07-19,2024-08-03
2311,Lançamento 2024-10 #2311,Push,2024-10-25,2024-10-29
2312,Black Friday 2025-08 #2312,Push,2025-08-09,2025-08-27
2313,Black Friday 2025-03 #2313,Push,2025-03-21,2025-03-31
2314,Lançamento 2025-04 #2314,Email,2025-04-21,2025-05-05
2315,Lançamento 2024-01 #2315,Email,2024-01-03,2024-01-21
2316,Sazonal 2024-03 #2316,Email,2024-03-08,2024-03-14
2317,Boas-vindas 2025-05 #2317,Email,2025-05-25,2025-06-14
2318,Fidelidade 2025-06 #2318,Email,2025-06-20,2025-06-24
2319,Reativação 2025-11 #2319,Email,2025-11-03,2025-11-18
2320,Boas-vindas 2025-08 #2320,Email,2025-08-11,2025-08-19
2321,Reativação 2025-01 #2321,Email,2025-01-31,2025-02-15
2322,Fidelidade 2024-09 #2322,Email,2024-09-19,2024-10-01
2323,Fidelidade 2024-04 #2323,Email,2024-04-21,2024-05-06
2324,Reativação 2024-02 #2324,Email,2024-02-07,2024-02-17
2325,Sazonal 2025-09 #2325,Email,2025-09-15,2025-09-26
2326,Black Friday 2025-08 #2326,Push,2025-08-05,2025-08-23
2327,Black Friday 2025-10 #2327,Email,2025-10-22,2025-10-29
2328,Sazonal 2024-12 #2328,Push,2024-12-10,2024-12-27
2329,Black Friday 2025-11 #2329,Email,2025-11-30,2025-12-05
2330,Fidelidade 2025-01 #2330,Email,2025-01-17,2025-01-26
2331,Fidelidade 2025-02 #2331,Email,2025-02-10,2025-02-25
2332,Black Friday 2025-04 #2332,Email,2025-04-20,2025-04-28
2333,Reativação 2024-04 #2333,Push,2024-04-30,2024-05-05
2334,Boas-vindas 2025-09 #2334,Email,2025-09-04,2025-09-19
2335,Reativação 2024-05 #2335,Push,2024-05-21,2024-06-05
2336,Boas-vindas 2024-01 #2336,Email,2024-01-04,2024-01-20
2337,Sazonal 2025-08 #2337,Push,2025-08-08,2025-08-11
2338,Sazonal 2025-07 #2338,Email,2025-07-17,2025-07-31
2339,Fidelidade 2024-10 #2339,Email,2024-10-09,2024-10-19
2340,Reativação 2024-07 #2340,Email,2024-07-22,2024-08-10
2341,Boas-vindas 2024-11 #2341,Email,2024-11-01,2024-11-06
2342,Lançamento 2024-01 #2342,Email,2024-01-05,2024-01-15
2343,Black Friday 2024-11 #2343,Email,2024-11-30,2024-12-13
2344,Lançamento 2024-09 #2344,Email,2024-09-16,2024-09-30
2345,Black Friday 2024-05 #2345,SMS,2024-05-05,2024-05-10
2346,Black Friday 2024-11 #2346,Push,2024-11-07,2024-11-12
2347,Fidelidade 2024-06 #2347,Email,2024-06-03,2024-06-08
2348,Reativação 2025-08 #2348,Email,2025-08-08,2025-08-29
2349,Fidelidade 2025-05 #2349,Email,2025-05-08,2025-05-18
2350,Fidelidade 2024-12 #2350,Email,2024-12-13,2024-12-31
2351,Black Friday 2025-05 #2351,SMS,2025-05-19,2025-05-22
2352,Black Friday 2024-07 #2352,Email,2024-07-15,2024-08-03
2353,Black Friday 2025-04 #2353,SMS,2025-04-07,2025-04-19
2354,Boas-vindas 2024-03 #2354,Email,2024-03-16,2024-03-31
2355,Reativação 2024-01 #2355,Email,2024-01-05,2024-01-20
2356,Fidelidade 2024-09 #2356,SMS,2024-09-16,2024-10-06
2357,Reativação 2025-08 #2357,Email,2025-08-27,2025-09-13
2358,Fidelidade 2025-01 #2358,Email,2025-01-29,2025-02-18
2359,Lançamento 2025-04 #2359,Email,2025-04-09,2025-04-25
2360,Black Friday 2024-03 #2360,Email,2024-03-03,2024-03-13
2361,Reativação 2024-11 #2361,Push,2024-11-13,2024-12-04
2362,Sazonal 2025-04 #2362,Email,2025-04-10,2025-04-20
2363,Sazonal 2024-03 #2363,SMS,2024-03-22,2024-04-01
2364,Boas-vindas 2024-02 #2364,Email,2024-02-15,2024-02-26
2365,Lançamento 2025-08 #2365,Email,2025-08-17,2025-09-03
2366,Lançamento 2024-12 #2366,SMS,2024-12-07,2024-12-18
2367,Black Friday 2024-12 #2367,SMS,2024-12-14,2024-12-26
2368,Reativação 2025-07 #2368,SMS,2025-07-09,2025-07-13
2369,Reativação 2025-08 #2369,Email,2025-08-23,2025-09-09
2370,Black Friday 2024-08 #2370,Email,2024-08-10,2024-08-24
2371,Black Friday 2025-01 #2371,SMS,2025-01-31,2025-02-12
2372,Lançamento 2024-06 #2372,Email,2024-06-15,2024-07-06
2373,Fidelidade 2025-01 #2373,Email,2025-01-03,2025-01-15
2374,Lançamento 2025-05 #2374,SMS,2025-05-03,2025-05-09
2375,Black Friday 2024-04 #2375,Email,2024-04-20,2024-05-11
2376,Lançamento 2025-04 #2376,Email,2025-04-29,2025-05-16
2377,Reativação 2025-01 #2377,Email,2025-01-05,2025-01-19
2378,Reativação 2025-03 #2378,Email,2025-03-04,2025-03-23
2379,Lançamento 2025-08 #2379,Email,2025-08-01,2025-08-16
2380,Fidelidade 2025-11 #2380,Email,2025-11-30,2025-12-19
2381,Reativação 2024-12 #2381,Push,2024-12-11,2024-12-14
2382,Fidelidade 2024-07 #2382,Email,2024-07-27,2024-08-15
2383,Sazonal 2024-09 #2383,Email,2024-09-21,2024-10-05
2384,Black Friday 2025-03 #2384,SMS,2025-03-02,2025-03-17
